-0.457480000332,0.272765000002
-0.899430000223,0.543366999947
-1.35451000044,0.816116999951
-1.79935000045,1.06795599998
-2.28501000023,1.35952299996
-2.8136400003,1.66850100004
-3.2740600002,1.94276200002
-3.76949000033,2.23956300004
-4.29700000025,2.55045600003
-4.87060000002,2.88336500002
-5.31251000008,3.16180300002
-5.74313000031,3.472557
-6.1895100004,3.80824799999
-6.63466000045,4.16315599997
-7.03157000011,4.57499800005
-7.35587000009,5.00843699998
-7.74420000007,5.64972300001
-7.93611000013,6.14506100002
-8.04688000027,6.66401399998
-8.10224000039,7.17524000001
-8.09086000035,7.68221999996
-8.02981000021,8.17987999995
-7.87430000026,8.97818400001
-7.64784000022,9.554107
-7.42001,10.1732
-7.28893000027,10.661567
-7.13996000029,11.141693
-6.98571000015,11.640566
-6.77445000038,12.3326589999
-6.60168000031,12.8666149999
-6.42939000018,13.411663
-6.25425000023,13.970446
-6.0676900004,14.5529679999
-5.87310000043,15.147419
-5.40791000007,16.248767
-5.25842000032,16.815394
-5.02728000004,17.46271
-4.78809000039,18.125208
-4.55160000036,18.799108
-4.30542000011,19.486702
-3.97032000031,20.416712
-3.8399500004,21.064783
-3.60122000007,21.773123
-3.33889000025,22.470675
-3.14953000005,22.934735
-2.95813000016,23.399522
-2.75693000015,23.8639549999
-2.54524000036,24.320487
-2.21256000036,25.0012009999
-1.98462000024,25.45453
-1.62352000037,26.096331
-1.37219000002,26.532958
-1.11329000024,26.967912
-0.845360000152,27.398376
-0.568970000371,27.8219869999
-0.283360000234,28.2391839999
0.0105399996974,28.653373
0.808459999971,29.460228
1.13903999981,29.854973
1.46946999989,30.2551909999
1.81299000001,30.648823
2.1620199997,31.036803
2.51366999978,31.428168
2.85899999971,31.816613
3.19836999988,32.1953359999
3.69147999957,32.742887
4.16988999955,33.274557
4.64465999976,33.786138
5.0970999999,34.27449
5.53437999962,34.7306980001
5.95667999983,35.157126
6.36109999986,35.561185
7.02122999961,36.1180810001
7.5153099997,36.48833
7.98992999969,36.760066
8.52593,36.9983100001
9.13967999956,37.160227
9.68572999956,37.2265850001
10.2202899996,37.22514
10.74309,37.176299
11.2477699998,37.065905
11.8085599998,36.878429
12.3052399997,36.6361830001
12.7840799997,36.31937
13.2393799997,35.930982
13.6465399996,35.469985
13.9874899997,34.946393
14.2236299999,34.4882
14.4136999999,33.994943
14.5641799998,33.345331
14.6504799998,32.782904
14.7303599999,32.1998150001
14.7538299998,31.614847
14.7384499996,31.026269
14.6187999998,30.133114
14.4561599996,29.563167
14.2499099998,28.9958490001
13.9835799998,28.463494
13.6615499998,27.954246
13.3451799997,27.402082
12.9958899999,26.878359
12.5811899998,26.179952
12.3278399999,25.745408
12.0643399996,25.312405
11.7236599997,24.715139
11.4618299999,24.25329
11.1953499997,23.78866
10.9255199996,23.318136
10.6541599999,22.841114
10.3758699996,22.347868
9.91526999976,21.517984
9.63338999962,21.012783
9.34625999955,20.495783
9.05894999998,19.978341
8.76957,19.457066
8.47273999965,18.924302
8.0867999997,18.210934
7.79347999999,17.679776
7.50850999961,17.151377
7.24704999989,16.658769
6.98345999978,16.183031
6.73461999977,15.728349
6.26881999988,15.141151
6.06100999983,14.622786
5.79800999956,14.119689
5.54934999999,13.634988
5.36540999962,13.151081
5.11480999971,12.680588
4.86708999984,12.197508
4.62224999955,11.733487
4.34558999958,11.20415
4.08405999979,10.7003040001
