4119547.03762,550577.90082
4119546.11447,550578.435752
4119545.35598,550579.14078
4119544.78571,550580.029069
4119544.4222,550581.044169
4119544.32081,550582.108708
4119544.45875,550583.338751
4119544.59888,550584.377141
4119544.7279,550585.507573
4119544.95328,550587.06965
4119545.14023,550588.055856
4119545.58201,550589.074833
4119546.54161,550590.171282
4119547.311,550590.909846
4119548.07015,550591.634721
4119548.82225,550592.326514
4119549.57109,550592.998069
4119550.3221,550593.661182
4119551.2743,550594.47953
4119552.12557,550595.181225
4119553.03863,550595.826357
4119553.97879,550596.333806
4119555.07231,550596.639672
4119556.08331,550596.754098
4119557.1468,550596.740449
4119558.24724,550596.628244
4119559.33942,550596.374873
4119560.41861,550596.019549
4119561.4045,550595.524754
4119562.28312,550594.902106
4119563.00625,550594.005947
4119563.4748,550592.993913
4119563.71765,550591.929265
4119563.83463,550590.875282
4119563.8244,550589.851786
4119563.55515,550588.832512
4119563.05649,550587.854987
4119562.34142,550587.017763
4119561.5875,550586.332783
4119560.76505,550585.749507
4119559.79579,550585.383005
4119558.76871,550585.178473
4119557.73415,550584.90005
4119556.68674,550584.636196
4119555.66491,550584.413888
4119554.62491,550584.367359
4119553.5841,550584.584339
4119552.54537,550585.088028
4119551.54079,550585.611326
4119550.58856,550586.10784
4119549.68666,550586.578321
4119548.80006,550587.042352
4119547.88204,550587.539548
4119546.9375,550588.054943
4119546.01792,550588.568414
4119545.06491,550589.119054
4119544.13623,550589.657718
4119543.10247,550590.278787
4119542.17787,550590.850845
4119541.22324,550591.469516
4119540.24345,550592.117616
4119539.39945,550592.901827
4119538.78162,550593.781976
4119538.42897,550594.789175
4119538.35234,550595.819555
4119538.54646,550596.828046
4119538.85656,550597.844711
4119539.12022,550598.854263
4119539.44736,550599.813747
4119539.87259,550600.880882
4119540.32633,550601.798791
4119540.91801,550602.71661
4119541.7174,550603.431482
4119542.3925,550604.20137
4119543.20161,550604.810308
4119544.39351,550605.240088
4119545.41464,550605.560436
4119546.61743,550605.865051
4119547.69169,550605.860061
4119548.68884,550605.637573
4119549.70958,550605.156467
4119550.64455,550604.557876
4119551.65865,550603.988087
4119552.70606,550603.361316
4119553.59362,550602.811365
4119554.4735,550602.246082
4119555.33415,550601.679436
4119556.19931,550601.094427
4119557.07197,550600.495473
4119557.93586,550599.884151
4119558.77039,550599.278033
4119559.59924,550598.6511
4119560.42379,550598.017096
4119561.24861,550597.364606
4119562.06025,550596.703767
4119562.87012,550596.027116
4119563.679,550595.337755
4119564.64724,550594.49158
4119565.44497,550593.762361
4119566.24616,550593.024102
4119567.03264,550592.270257
4119567.81601,550591.490702
4119568.53201,550590.6388
4119569.16993,550589.747444
4119569.56767,550588.827664
4119569.72916,550587.672418
4119569.47782,550586.220073
4119569.01082,550585.278735
4119568.36047,550584.503966
4119567.32918,550583.785907
4119566.37052,550583.429248
4119565.2931,550583.308418
4119564.29986,550583.443191
4119563.3356,550583.816009
4119562.35093,550584.267026
4119561.55901,550584.94756
4119560.52332,550585.555034
4119559.62804,550586.112867
4119558.75475,550586.669384
4119557.5941,550587.43672
4119556.70154,550588.077343
4119555.75986,550588.790276
4119554.96349,550589.407992
4119553.7321,550590.403327
4119552.9099,550591.089811
4119552.07332,550591.816455
4119551.25853,550592.536757
4119550.49551,550593.257043
4119549.55229,550594.051315
4119548.63356,550594.737346
4119547.78277,550595.31384
4119546.81572,550595.835878
4119545.70914,550596.186339
